from_unitid,to_unitid,rank,year
186584,187134,8,2016
186584,186201,9,2016
186584,185572,10,2016
186584,212054,11,2016
186584,191241,12,2016
186584,191649,13,2016
186584,184694,14,2016
186584,193900,15,2016
186584,216339,16,2016
186584,195809,17,2016
186584,184348,18,2016
186584,184782,19,2016
186584,186876,20,2016
186584,194310,21,2016
186584,196413,22,2016
186584,214777,23,2016
186584,186432,24,2016
186584,130226,25,2016
186867,185828,1,2016
186867,194824,2,2016
186867,186380,3,2016
186867,212054,4,2016
186867,195003,5,2016
186867,187134,6,2016
186867,166683,7,2016
186867,211440,8,2016
186867,213543,9,2016
186867,168421,10,2016
186867,190415,11,2016
186867,190372,12,2016
186867,184782,13,2016
186867,167358,14,2016
186867,190150,15,2016
186867,162928,16,2016
186867,213385,17,2016
186867,164988,18,2016
186867,186131,19,2016
186867,216597,20,2016
186867,192703,21,2016
186867,193900,22,2016
186867,215062,23,2016
186867,186399,24,2016
186867,214777,25,2016
186876,184782,1,2016
186876,186380,2,2016
186876,187134,3,2016
186876,185572,4,2016
186876,186201,5,2016
186876,185262,6,2016
186876,187444,7,2016
186876,186283,8,2016
186876,185590,9,2016
186876,186584,10,2016
186876,186371,11,2016
186876,212054,12,2016
186876,184694,13,2016
186876,130943,14,2016
186876,216339,15,2016
186876,184603,16,2016
186876,183655,17,2016
186876,186399,18,2016
186876,212115,19,2016
186876,183910,20,2016
186876,216764,21,2016
186876,185129,22,2016
186876,184348,23,2016
186876,215929,24,2016
186876,183822,25,2016
247603,184180,1,2016
247603,187444,2,2016
247603,186034,3,2016
247603,205124,4,2016
247603,183974,5,2016
247603,185262,6,2016
247603,184205,7,2016
247603,212115,8,2016
247603,137272,9,2016
247603,183910,10,2016
247603,186380,11,2016
247603,186201,12,2016
247603,183877,13,2016
247603,,14,2016
247603,406547,15,2016
247603,440794,16,2016
247603,117575,17,2016
247603,184791,18,2016
247603,434539,19,2016
247603,185572,20,2016
247603,232052,21,2016
247603,186645,22,2016
247603,,23,2016
247603,185509,24,2016
247603,245625,25,2016
186900,384421,1,2016
186900,183910,2,2016
186900,184205,3,2016
186900,162061,4,2016
186900,185129,5,2016
186900,196264,6,2016
186900,184481,7,2016
186900,162283,8,2016
186900,161518,9,2016
186900,186201,10,2016
186900,184773,11,2016
186900,161688,12,2016
186900,186876,13,2016
186900,185572,14,2016
186900,183974,15,2016
186900,162007,16,2016
186900,184612,17,2016
186900,131098,18,2016
186900,183822,19,2016
186900,186584,20,2016
186900,164270,21,2016
186900,164216,22,2016
186900,167899,23,2016
186900,188641,24,2016
186900,162654,25,2016
187134,186380,1,2016
187134,184782,2,2016
187134,186201,3,2016
187134,185590,4,2016
187134,186283,5,2016
187134,130943,6,2016
187134,186876,7,2016
187134,212054,8,2016
187134,185572,9,2016
187134,186584,10,2016
187134,185262,11,2016
187134,187444,12,2016
187134,185828,13,2016
187134,216597,14,2016
187134,213543,15,2016
187134,186399,16,2016
187134,184348,17,2016
187134,193900,18,2016
187134,167358,19,2016
187134,164988,20,2016
187134,214777,21,2016
187134,184694,22,2016
187134,215062,23,2016
187134,186867,24,2016
187134,186131,25,2016
187046,187444,1,2016
187046,185129,2,2016
187046,185262,3,2016
187046,196680,4,2016
187046,186876,5,2016
187046,183910,6,2016
187046,185572,7,2016
187046,184782,8,2016
187046,184773,9,2016
187046,186283,10,2016
187046,186201,11,2016
187046,185590,12,2016
187046,183974,13,2016
187046,186371,14,2016
187046,184603,15,2016
187046,184348,16,2016
187046,187134,17,2016
187046,193016,18,2016
187046,186399,19,2016
187046,184481,20,2016
187046,186584,21,2016
187046,184612,22,2016
187046,185828,23,2016
187046,185509,24,2016
187046,186380,25,2016
187198,185262,1,2016
187198,184481,2,2016
187198,186399,3,2016
187198,185590,4,2016
187198,187444,5,2016
187198,186380,6,2016
187198,183822,7,2016
187198,183910,8,2016
187198,185828,9,2016
187198,184612,10,2016
187198,186584,11,2016
187198,185536,12,2016
187198,185129,13,2016
187198,184995,14,2016
187198,184603,15,2016
187198,187134,16,2016
187198,184348,17,2016
187198,186432,18,2016
187198,186201,19,2016
187198,186618,20,2016
187198,185572,21,2016
187198,186645,22,2016
187198,183974,23,2016
187198,185509,24,2016
187198,186876,25,2016
187222,186380,1,2016
187222,186399,2,2016
187222,186584,3,2016
187222,185129,4,2016
187222,187134,5,2016
187222,187444,6,2016
187222,185262,7,2016
187222,185828,8,2016
187222,212054,9,2016
187222,193900,10,2016
187222,190150,11,2016
187222,162928,12,2016
187222,186371,13,2016
187222,186201,14,2016
187222,186876,15,2016
187222,166027,16,2016
187222,215062,17,2016
187222,185590,18,2016
187222,216339,19,2016
187222,193405,20,2016
187222,164988,21,2016
187222,193830,22,2016
187222,163259,23,2016
187222,186432,24,2016
187222,186131,25,2016
245625,186469,1,2016
245625,186645,2,2016
245625,183974,3,2016
245625,184180,4,2016
245625,184481,5,2016
245625,247603,6,2016
245625,185509,7,2016
245625,213525,8,2016
245625,187198,9,2016
245625,183877,10,2016
245625,183859,11,2016
245625,183743,12,2016
245625,185536,13,2016
245625,186201,14,2016
245625,183910,15,2016
245625,199865,16,2016
245625,215105,17,2016
245625,186380,18,2016
245625,187444,19,2016
245625,186584,20,2016
245625,203517,21,2016
245625,216339,22,2016
187444,185590,1,2016
187444,185262,2,2016
187444,186201,3,2016
187444,186380,4,2016
187444,186584,5,2016
187444,184603,6,2016
187444,184782,7,2016
187444,186399,8,2016
187444,186876,9,2016
187444,186283,10,2016
187444,185129,11,2016
187444,183822,12,2016
187444,184694,13,2016
187444,187134,14,2016
187444,185572,15,2016
187444,184612,16,2016
187444,183910,17,2016
187444,186432,18,2016
187444,184348,19,2016
187444,186371,20,2016
187444,185828,21,2016
187444,183743,22,2016
187444,216339,23,2016
187444,183974,24,2016
187444,130934,25,2016
476692,,1,2016
451398,,1,2016
481438,,1,2016
451370,,1,2016
187532,187985,1,2016
187532,187897,2,2016
187532,188030,3,2016
187532,188100,4,2016
187532,188137,5,2016
187532,188058,6,2016
187532,187648,7,2016
187532,187620,8,2016
187532,187967,9,2016
187532,187958,10,2016
187532,127185,11,2016
187532,188049,12,2016
187532,363633,13,2016
187532,188216,14,2016
187532,188003,15,2016
187532,187903,16,2016
187532,187994,17,2016
187532,105330,18,2016
187532,155140,19,2016
187532,104151,20,2016
187532,105297,21,2016
187532,230092,22,2016
187532,188304,23,2016
187532,383996,24,2016
187532,187976,25,2016
187639,187648,1,2016
187639,187903,2,2016
187639,186186,3,2016
187639,226383,4,2016
187639,180212,5,2016
187639,188261,6,2016
187639,222576,7,2016
187639,442781,8,2016
187639,114789,9,2016
187639,208415,10,2016
187639,180203,11,2016
187639,180160,12,2016
187639,180328,13,2016
187639,181419,14,2016
187639,,15,2016
187639,228158,16,2016
187639,188137,17,2016
187639,109350,18,2016
187639,120953,19,2016
187639,198011,20,2016
187639,187620,21,2016
187639,118347,22,2016
187639,199324,23,2016
187639,104425,24,2016
187639,428392,25,2016
187648,188030,1,2016
187648,187985,2,2016
187648,187897,3,2016
187648,187639,4,2016
187648,229814,5,2016
187648,188304,6,2016
187648,187666,7,2016
187648,187620,8,2016
187648,383996,9,2016
187648,228158,10,2016
187648,187903,11,2016
187648,229115,12,2016
187648,105330,13,2016
187648,226383,14,2016
187648,187994,15,2016
187648,104179,16,2016
187648,207351,17,2016
187648,104151,18,2016
187648,222831,19,2016
187648,188182,20,2016
187648,126818,21,2016
187648,222178,22,2016
187648,187967,23,2016
187648,226833,24,2016
187648,187532,25,2016
187666,383996,1,2016
187666,187648,2,2016
187666,187985,3,2016
187666,188030,4,2016
187666,188304,5,2016
187666,187620,6,2016
187666,188003,7,2016
187666,187903,8,2016
187666,187897,9,2016
187666,187994,10,2016
187666,188225,11,2016
187666,188021,12,2016
187666,187976,13,2016
187666,188049,14,2016
187666,203483,15,2016
187666,187958,16,2016
187666,228796,17,2016
187666,147013,18,2016
187666,201371,19,2016
187666,227331,20,2016
187666,200314,21,2016
187666,100690,22,2016
187666,176947,23,2016
187666,231420,24,2016
187666,126580,25,2016
383996,187666,1,2016
383996,187994,2,2016
383996,187648,3,2016
383996,188003,4,2016
383996,187897,5,2016
383996,188304,6,2016
383996,188030,7,2016
383996,187620,8,2016
383996,187985,9,2016
383996,187903,10,2016
383996,188182,11,2016
383996,228796,12,2016
383996,188049,13,2016
383996,,14,2016
383996,401223,15,2016
383996,102669,16,2016
383996,188058,17,2016
383996,188261,18,2016
383996,142276,19,2016
383996,175078,20,2016
383996,227331,21,2016
383996,188225,22,2016
383996,187532,23,2016
383996,200314,24,2016
383996,173124,25,2016
187745,219277,1,2016
187745,155140,2,2016
187745,380377,3,2016
187745,188216,4,2016
187745,102632,5,2016
187745,105297,6,2016
187745,102553,7,2016
187745,413617,8,2016
187745,219374,9,2016
187745,187985,10,2016
187745,219046,11,2016
187745,102669,12,2016
187745,169327,13,2016
187745,115773,14,2016
187745,206817,15,2016
187745,151333,16,2016
187745,180647,17,2016
187745,231095,18,2016
187745,207689,19,2016
187745,106625,20,2016
187745,127185,21,2016
187745,188137,22,2016
187745,204802,23,2016
187745,367839,24,2016
187745,227429,25,2016
363633,187897,1,2016
363633,186186,2,2016
363633,188137,3,2016
363633,180212,4,2016
363633,187985,5,2016
363633,187532,6,2016
363633,187648,7,2016
363633,442781,8,2016
363633,180203,9,2016
363633,180160,10,2016
363633,188030,11,2016
363633,180328,12,2016
363633,188100,13,2016
363633,,14,2016
363633,128258,15,2016
363633,188261,16,2016
363633,120953,17,2016
363633,127778,18,2016
363633,188225,19,2016
363633,208415,20,2016
363633,118347,21,2016
363633,104425,22,2016
363633,428392,23,2016
363633,188021,24,2016
363633,127884,25,2016
188261,186186,1,2016
188261,180212,2,2016
188261,105297,3,2016
188261,442781,4,2016
188261,187596,5,2016
188261,180203,6,2016
188261,188021,7,2016
188261,180160,8,2016
188261,180328,9,2016
188261,,10,2016
188261,187639,11,2016
188261,187648,12,2016
188261,120953,13,2016
188261,208415,14,2016
188261,118347,15,2016
188261,104425,16,2016
188261,428392,17,2016
188261,180151,18,2016
188261,395362,19,2016
188261,112385,20,2016
188261,127617,21,2016
188261,363633,22,2016
188261,180373,23,2016
188261,109907,24,2016
188261,180197,25,2016
187596,105297,1,2016
187596,188021,2,2016
187596,187958,3,2016
187596,188100,4,2016
187596,188261,5,2016
187596,188216,6,2016
187596,404426,7,2016
187596,383996,8,2016
187596,127185,9,2016
187596,187912,10,2016
187596,187903,11,2016
187596,104577,12,2016
187596,187897,13,2016
187596,155186,14,2016
187596,239318,15,2016
187596,104425,16,2016
187596,155140,17,2016
187596,230092,18,2016
187596,113856,19,2016
187596,126678,20,2016
187596,187967,21,2016
187596,105145,22,2016
187596,208390,23,2016
187596,187532,24,2016
187596,104346,25,2016
187897,187985,1,2016
187897,188030,2,2016
187897,187648,3,2016
187897,187620,4,2016
187897,188304,5,2016
187897,363633,6,2016
187897,187532,7,2016
187897,105330,8,2016
187897,187994,9,2016
187897,104151,10,2016
187897,128106,11,2016
187897,104179,12,2016
187897,188021,13,2016
187897,383996,14,2016
187897,228796,15,2016
187897,188058,16,2016
187897,127185,17,2016
187897,187903,18,2016
187897,182281,19,2016
187897,207351,20,2016
187897,188003,21,2016
187897,126182,22,2016
187897,127556,23,2016
187897,126818,24,2016
187897,126580,25,2016
187967,187985,1,2016
187967,188030,2,2016
187967,126775,3,2016
187967,110404,4,2016
187967,166683,5,2016
187967,229115,6,2016
187967,105330,7,2016
187967,243744,8,2016
187967,180416,9,2016
187967,126614,10,2016
187967,115409,11,2016
187967,152318,12,2016
187967,187648,13,2016
187967,104151,14,2016
187967,110422,15,2016
187967,187532,16,2016
187967,110529,17,2016
187967,104586,18,2016
187967,228723,19,2016
187967,227757,20,2016
187967,104179,21,2016
187967,110635,22,2016
187967,178411,23,2016
187967,211440,24,2016
187967,187897,25,2016
187903,187648,1,2016
187903,188182,2,2016
187903,188003,3,2016
187903,187897,4,2016
187903,188030,5,2016
187903,187639,6,2016
187903,226806,7,2016
187903,187985,8,2016
187903,187666,9,2016
187903,227304,10,2016
187903,228158,11,2016
187903,383996,12,2016
187903,187620,13,2016
187903,224891,14,2016
187903,229115,15,2016
187903,187532,16,2016
187903,226383,17,2016
187903,188304,18,2016
187903,188021,19,2016
187903,217891,20,2016
187903,229780,21,2016
187903,123013,22,2016
187903,,23,2016
187903,181419,24,2016
187903,153472,25,2016
187912,,1,2016
187912,101648,2,2016
187912,,3,2016
187912,234085,4,2016
187912,197036,5,2016
187912,217864,6,2016
187912,130624,7,2016
187912,197027,8,2016
187912,164155,9,2016
187912,230995,10,2016
187912,384388,11,2016
187912,128328,12,2016
187912,187897,13,2016
187912,,14,2016
187912,187620,15,2016
187912,384360,16,2016
187912,100636,17,2016
187912,111188,18,2016
187912,188304,19,2016
187912,188021,20,2016
187912,187985,21,2016
187912,104151,22,2016
187912,188030,23,2016
187912,181419,24,2016
187912,141574,25,2016
187994,228796,1,2016
187994,188003,2,2016
187994,187620,3,2016
187994,188030,4,2016
187994,383996,5,2016
187994,187985,6,2016
187994,187897,7,2016
187994,188021,8,2016
187994,224642,9,2016
187994,187648,10,2016
187994,104179,11,2016
187994,104151,12,2016
187994,229115,13,2016
187994,188304,14,2016
187994,105330,15,2016
187994,228778,16,2016
187994,207397,17,2016
187994,228723,18,2016
187994,229027,19,2016
187994,142276,20,2016
187994,228459,21,2016
187994,228501,22,2016
187994,122755,23,2016
187994,187666,24,2016
187994,141644,25,2016
188003,187994,1,2016
188003,188021,2,2016
188003,187620,3,2016
188003,383996,4,2016
188003,187985,5,2016
188003,188030,6,2016
188003,187903,7,2016
188003,187897,8,2016
188003,188304,9,2016
188003,187666,10,2016
188003,187648,11,2016
188003,104179,12,2016
188003,197735,13,2016
188003,104151,14,2016
188003,229115,15,2016
188003,187532,16,2016
188003,228796,17,2016
188003,105330,18,2016
188003,228501,19,2016
188003,141565,20,2016
188003,188225,21,2016
188003,448886,22,2016
188003,,23,2016
188003,110529,24,2016
188003,110486,25,2016
187620,228796,1,2016
187620,188030,2,2016
187620,187985,3,2016
187620,224642,4,2016
187620,187897,5,2016
187620,187994,6,2016
187620,188304,7,2016
187620,187648,8,2016
187620,188003,9,2016
187620,104179,10,2016
187620,104151,11,2016
187620,105330,12,2016
187620,229115,13,2016
187620,228501,14,2016
187620,188021,15,2016
187620,228778,16,2016
187620,383996,17,2016
187620,187666,18,2016
187620,126818,19,2016
187620,229027,20,2016
187620,187532,21,2016
187620,228723,22,2016
187620,228459,23,2016
187620,126580,24,2016
187620,227331,25,2016
188021,188003,1,2016
188021,187994,2,2016
188021,187897,3,2016
188021,187620,4,2016
188021,187596,5,2016
188021,188030,6,2016
188021,187958,7,2016
188021,187985,8,2016
188021,105297,9,2016
188021,188261,10,2016
188021,155140,11,2016
188021,188304,12,2016
188021,187648,13,2016
188021,187912,14,2016
188021,187903,15,2016
188021,104179,16,2016
188021,187666,17,2016
188021,105330,18,2016
188021,188225,19,2016
188021,104346,20,2016
188021,204671,21,2016
188021,127185,22,2016
188021,104577,23,2016
188021,188100,24,2016
188021,128106,25,2016
188030,187985,1,2016
188030,228796,2,2016
188030,187620,3,2016
188030,187648,4,2016
188030,104151,5,2016
188030,104179,6,2016
188030,187897,7,2016
188030,229115,8,2016
188030,224642,9,2016
188030,105330,10,2016
188030,188304,11,2016
188030,187967,12,2016
188030,126818,13,2016
188030,228778,14,2016
188030,228723,15,2016
188030,187994,16,2016
188030,228501,17,2016
188030,127185,18,2016
188030,126614,19,2016
188030,182281,20,2016
188030,187532,21,2016
188030,223232,22,2016
188030,122409,23,2016
188030,228459,24,2016
188030,142115,25,2016
188058,187985,1,2016
188058,187897,2,2016
188058,187532,3,2016
188058,187976,4,2016
188058,188304,5,2016
188058,188030,6,2016
188058,187620,7,2016
188058,180203,8,2016
188058,127185,9,2016
188058,172033,10,2016
188058,383996,11,2016
188058,208646,12,2016
188058,104179,13,2016
188058,188100,14,2016
188058,105297,15,2016
188058,217624,16,2016
188058,104160,17,2016
188058,187994,18,2016
188058,187648,19,2016
188058,199786,20,2016
188058,139746,21,2016
188058,219374,22,2016
188058,126678,23,2016
188058,126818,24,2016
188058,187903,25,2016
188100,127185,1,2016
188100,187985,2,2016
188100,105297,3,2016
188100,187532,4,2016
188100,187596,5,2016
188100,230092,6,2016
188100,188030,7,2016
188100,105330,8,2016
188100,155140,9,2016
188100,104151,10,2016
188100,186186,11,2016
188100,105154,12,2016
188100,188137,13,2016
188100,104577,14,2016
188100,187897,15,2016
188100,180212,16,2016
188100,187648,17,2016
188100,363633,18,2016
188100,,19,2016
188100,442781,20,2016
188100,404426,21,2016
188100,188058,22,2016
188100,187958,23,2016
188100,187620,24,2016
188100,188216,25,2016
188137,187985,1,2016
188137,187532,2,2016
188137,186186,3,2016
188137,363633,4,2016
188137,187897,5,2016
188137,180212,6,2016
188137,188100,7,2016
188137,442781,8,2016
188137,188216,9,2016
188137,180203,10,2016
188137,180160,11,2016
188137,180328,12,2016
188137,245652,13,2016
188137,,14,2016
188137,181419,15,2016
188137,187639,16,2016
188137,,17,2016
188137,137096,18,2016
188137,188030,19,2016
188137,187903,20,2016
188137,120166,21,2016
188137,188261,22,2016
188137,120953,23,2016
188137,122889,24,2016
188137,126748,25,2016
188207,110307,1,2016
188207,127653,2,2016
188207,207856,3,2016
188207,142832,4,2016
188207,209108,5,2016
188207,155025,6,2016
188207,128498,7,2016
188207,120184,8,2016
188207,167899,9,2016
188207,133492,10,2016
188207,127565,11,2016
188207,127556,12,2016
188207,230737,13,2016
188207,149231,14,2016
188207,204024,15,2016
188207,131469,16,2016
188207,126614,17,2016
188207,199120,18,2016
188207,130794,19,2016
188207,134097,20,2016
188207,134130,21,2016
188207,193900,22,2016
188216,155140,1,2016
